code	level	name_en	name_es	name_short_es	name_short_en
8419	4digit	Machinery, plant or laboratory equipment, whether or not electrically heated (excluding furnaces, ovens and other equipment of heading 8514), for the treatment of materials by a process involving a change of temperature such as heating, cooking, roasting,	Aparatos y dispositivos, aunque se calienten eléctricamente (excepto los hornos y demás aparatos de la partida 85.14), para el tratamiento de materias mediante operaciones que impliquen un cambio de temperatura, tales como calentamiento, cocción, torrefacción, destilación, rectificación, esterilización, pasteurización, baño de vapor de agua, secado, evaporación, vaporización, condensación o enfriamiento, excepto los aparatos domésticos; calentadores de agua de calentamiento instantáneo o de acumulación, excepto los eléctricos.	Aparatos para tratar materias mediante cambio de temperatura	Equipment for temperature change of materials
8420	4digit	Calendering or other rolling machines, other than for metals or glass, and cylinders therefor; parts thereof	Calandrias y laminadores, excepto para metal o vidrio, y cilindros para estas máquinas.	Calandrias y laminadores, exc. para metal o vidrio	Calendering or other rolling machines, other than for metals or glass
8421	4digit	Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus, for liquids or gases; parts thereof	Centrifugadoras, incluidas las secadoras centrífugas; aparatos para filtrar o depurar líquidos o gases.	Centrifugadoras	Centrifuges
8422	4digit	Dishwashing machines; machinery for cleaning or drying bottles or other containers; machinery for filling, closing, sealing or labeling bottles, cans, boxes, bags or other containers; machinery for capsuling bottles, jars, tubes and similar containers; ot	Máquinas para lavar vajilla; máquinas y aparatos para limpiar o secar botellas o demás recipientes; máquinas y aparatos para llenar, cerrar, tapar, taponar o etiquetar botellas, botes o latas, cajas, sacos (bolsas) o demás continentes; máquinas y aparatos de capsular botellas, tarros, tubos y continentes análogos; las demás máquinas y aparatos para empaquetar o envolver mercancías (incluidas las de envolver con película termorretráctil); máquinas y aparatos para gasear bebidas.	Máquinas para lavar vajillas	Dish washing machines
8423	4digit	Weighing machinery (excluding balances of a sensitivity of 5 cg or better), including weight-operated counting or checking machines; weighing machine weights of all kinds; parts of weighing machinery	Aparatos e instrumentos de pesar, incluidas las básculas y balanzas para comprobar o contar piezas fabricadas, excepto las balanzas sensibles a un peso inferior o igual a 5 cg; pesas para toda clase de básculas o balanzas.	Instrumentos de pesar	Weighing machinery
8424	4digit	Mechanical appliances (whether or not hand operated) for projecting, dispersing or spraying liquids or powders; fire extinguishers, whether or not charged; spray guns and similar appliances; steam or sand blasting machines and similar jet projecting machi	Aparatos mecánicos (incluso manuales) para proyectar, dispersar o pulverizar materias líquidas o en polvo; extintores, incluso cargados; pistolas aerográficas y aparatos similares; máquinas y aparatos de chorro de arena o de vapor y aparatos de chorro similares.	Aparatos mecánico para proyectar materias líquidas o en polvo	Sprays and powder dispersers
8425	4digit	Pulley tackle and hoists other than skip hoists; winches and capstans; jacks	Polipastos; tornos y cabrestantes; gatos.	Polipastos, tornos y cabrestantes	Pulleys and winches
8426	4digit	Ships' derricks; cranes, including cable cranes; mobile lifting frames, straddle carriers and works trucks fitted with a crane	Grúas y aparatos de elevación sobre cable aéreo; puentes rodantes, pórticos de descarga o manipulación, puentes grúa, carretillas puente y carretillas grúa.	Grúas y torres de perforación	Ships' derricks; cranes
8427	4digit	Fork-lift trucks; other works trucks fitted with lifting or handling equipment	Carretillas apiladoras; las demás carretillas de manipulación con dispositivo de elevación incorporado.	Carretillas apiladoras	Fork-lift trucks
8428	4digit	Other lifting, handling, loading or unloading machinery (for example, elevators, escalators, conveyors, teleferics)	Las demás máquinas y aparatos de elevación, carga, descarga o manipulación (por ejemplo: ascensores, escaleras mecánicas, transportadores, teleféricos).	Las demás máquinas de elevación	Other lifting machinery
8429	4digit	Self-propelled bulldozers, angledozers, graders, levelers, scrapers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers	"Topadoras frontales (""bulldozers""), topadoras angulares (""angledozers""), niveladoras, traíllas (""scrapers""), palas mecánicas, excavadoras, cargadoras, palas cargadoras, compactadoras y apisonadoras (aplanadoras), autopropulsadas."	Topadoras frontales, angulares etc. autopropulsadas	Self-propelled bulldozers, excavators and road rollers
8430	4digit	Other moving, grading, leveling, scraping, excavating, tamping, compacting, extracting or boring machinery, for earth, minerals or ores; pile-drivers and pile-extractors; snowplows and snowblowers	"Las demás máquinas y aparatos para explanar, nivelar, traillar (""scraping""), excavar, compactar, apisonar (aplanar), extraer o perforar tierra o minerales; martinetes y máquinas para arrancar pilotes, estacas o similares; quitanieves."	Otras máquinas explanadoras y niveladoras	Other moving, excavating or boring machinery
8431	4digit	Parts suitable for use solely or principally with the machinery of headings 8425 to 8430	Partes identificables como destinadas, exclusiva o principalmente, a las máquinas o aparatos de las partidas 84.25 a 84.30.	Partes para montacargas y maquinaria de excavación	Parts for use with hoists and excavation machinery
8432	4digit	Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports ground rollers; parts thereof	Máquinas, aparatos y artefactos agrícolas, hortícolas o silvícolas, para la preparación o el trabajo del suelo o para el cultivo; rodillos para césped o terrenos de deporte.	Máquinas para la preparación del suelo	Machinery for soil preparation or cultivation
8433	4digit	Harvesting or threshing machinery, including straw or fodder balers; grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading 8437; parts thereof	Máquinas, aparatos y artefactos de cosechar o trillar, incluidas las prensas para paja o forraje; cortadoras de césped y guadañadoras; máquinas para limpieza o clasificación de huevos, frutos o demás productos agrícolas, excepto las de la partida 84.37.	Máquinas de cosechar o trillar	Harvesting or agricultural machinery
8434	4digit	Milking machines and dairy machinery, and parts thereof	Máquinas de ordeñar y máquinas y aparatos para la industria lechera.	Máquinas para la industria lechera	Dairy machinery
8435	4digit	Presses, crushers and similar machinery, used in the manufacture of wine, cider, fruit juices or similar beverages; parts thereof	Prensas, estrujadoras y máquinas y aparatos análogos para la producción de vino, sidra, jugos de frutos o bebidas similares.	Máquinas para producir vinos o jugos	Machines for wine and juice production
8436	4digit	Other agricultural, horticultural, forestry, poultry-keeping or bee-keeping machinery, including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders; parts thereof	Las demás máquinas y aparatos para la agricultura, horticultura, silvicultura, avicultura o apicultura, incluidos los germinadores con dispositivos mecánicos o térmicos incorporados y las incubadoras y criadoras avícolas.	Las demás máquinas para la agricultura	Other agricultural machinery
8437	4digit	Machines for cleaning, sorting or grading seed, grain or dried leguminous vegetables, and parts thereof; machinery used in the milling industry or for the working of cereals or dried leguminous vegetables, other than farm type machinery; parts thereof	Máquinas para limpieza, clasificación o cribado de semillas, granos u hortalizas de vaina secas; máquinas y aparatos para molienda o tratamiento de cereales u hortalizas de vaina secas, excepto las de tipo rural.	Máquinas para el tratamiento de granos	Machinery for processing grain
8438	4digit	Machinery, not specified or included elsewhere in this chapter, for the industrial preparation or manufacture of food or drink, other than machinery for the extraction or preparation of animal or fixed vegetable fats or oils; parts thereof	Máquinas y aparatos, no expresados ni comprendidos en otra parte de este Capítulo, para la preparación o fabricación industrial de alimentos o bebidas, excepto las máquinas y aparatos para extracción o preparación de aceites o grasas, animales o vegetales fijos.	Máquinas para preparación industrial de alimentos o bebidas	Machinery for the industrial preparation of food or drink
8439	4digit	Machinery for making pulp of fibrous cellulosic material or for making or finishing paper or paperboard (other than the machinery of heading 8419); parts thereof	Máquinas y aparatos para la fabricación de pasta de materias fibrosas celulósicas o para la fabricación o acabado de papel o cartón.	Máquinas para la fabricación de papel	Machinery for making paper
8440	4digit	Bookbinding machinery, including book-sewing machines, and parts thereof	Máquinas y aparatos para encuadernación, incluidas las máquinas para coser pliegos.	Máquinas y aparatos para encuadernación	Bookbinding machinery
8441	4digit	Other machinery for making up paper pulp, paper or paperboard, including cutting machines of all kinds, and parts thereof	Las demás máquinas y aparatos para el trabajo de la pasta de papel, del papel o cartón, incluidas las cortadoras de cualquier tipo.	Las demás máquinas para el trabajo del papel	Other machinery for making paper
8442	4digit	Machinery, apparatus and equipment (other than the machine tools of headings 8456 to 8465), for preparing or making plates, cylinders or other printing components; plates, cylinders and other printing components; plates, cylinders and lithographic stones,	Máquinas, aparatos y material (excepto las máquinas herramienta de las partidas 84.56 a 84.65) para preparar o fabricar clisés, planchas, cilindros o demás elementos impresores; clisés, planchas, cilindros y demás elementos impresores; piedras litográficas, planchas, placas y cilindros, preparados para la impresión (por ejemplo: aplanados, graneados, pulidos).	Máquinas para fabricar elementos impresores	Machinery for making printing components
8443	4digit	Printing machinery used for printing by means of plates, cylinders and other printing components of heading 8442; other printers, copying machines and facsimile machines, whether or not combined; parts and accessories thereof	Máquinas y aparatos para imprimir mediante planchas, cilindros y demás elementos impresores de la partida 84.42; las demás máquinas impresoras, copiadoras y de fax, incluso combinadas entre sí; partes y accesorios.	Impresoras y copiadoras	Printers and copiers
8444	4digit	Machines to extrude, draw, cut manmade textile fibres	Máquinas para extrudir, estirar, texturar o cortar materia textil sintética o artificial.	Máquinas para cortar materia textil sintética	Machines to extrude, cut manmade textile fibres
