"","code","name","level","name_en","name_es","name_short_es","name_short_en","parent_id"
496,"3905","Polymers of vinyl acetate or of other vinyl esters, in primary forms; other vinyl polymers in primary forms","4digit","Polymers of vinyl acetate or of other vinyl esters, in primary forms; other vinyl polymers in primary forms","Polímeros de acetato de vinilo o de otros ésteres vinílicos, en formas primarias; los demás polímeros vinílicos en formas primarias.","Los demás polímeros vinílicos","Polymers of vinyl acetate",491.0
497,"3906","Acrylic polymers in primary forms","4digit","Acrylic polymers in primary forms","Polímeros acrílicos en formas primarias.","Polímeros acrílicos","Acrylic polymers",491.0
498,"3907","Polyacetals, other polyethers and epoxide resins, in primary forms; polycarbonates, alkyd resins, polyallyl esters and other polyesters, in primary forms","4digit","Polyacetals, other polyethers and epoxide resins, in primary forms; polycarbonates, alkyd resins, polyallyl esters and other polyesters, in primary forms","Poliacetales, los demás poliéteres y resinas epoxi, en formas primarias; policarbonatos, resinas alcídicas, poliésteres alílicos y demás poliésteres, en formas primarias.","Poliacetales","Polyacetals",491.0
499,"3908","Polyamides in primary forms","4digit","Polyamides in primary forms","Poliamidas en formas primarias.","Poliamidas","Polyamides",491.0
500,"3909","Amino-resins, phenolic resins and polyurethanes, in primary forms","4digit","Amino-resins, phenolic resins and polyurethanes, in primary forms","Resinas amínicas, resinas fenólicas y poliuretanos, en formas primarias.","Resinas amínicas y poliuretanos","Amino-resins",491.0
501,"3910","Silicones in primary forms","4digit","Silicones in primary forms","Siliconas en formas primarias","Siliconas en formas primarias","Silicones in primary forms",491.0
502,"3911","Petroleum resins, coumarone-indene resins, polyterpenes, polysulfides, polysulfones and other products specified in note 3 to this chapter, not elsewhere specified or included, in primary forms","4digit","Petroleum resins, coumarone-indene resins, polyterpenes, polysulfides, polysulfones and other products specified in note 3 to this chapter, not elsewhere specified or included, in primary forms","Resinas de petróleo, resinas de cumarona-indeno, politerpenos, polisulfuros, polisulfonas y demás productos previstos en la Nota 3 de este Capítulo, no expresados ni comprendidos en otra parte, en formas primarias.","Resinas de petróleo y demás productos","Petroleum resins",491.0
503,"3912","Cellulose and its chemical derivatives, not elsewhere specified or included, in primary forms","4digit","Cellulose and its chemical derivatives, not elsewhere specified or included, in primary forms","Celulosa y sus derivados químicos, no expresados ni comprendidos en otra parte, en formas primarias.","Celulosa n.c.p.","Cellulose n.e.c.",491.0
504,"3913","Natural polymers (for example, alginic acid) and modified natural polymers (for example, hardened proteins, chemical derivatives of natural rubber), not elsewhere specified or included, in primary forms","4digit","Natural polymers (for example, alginic acid) and modified natural polymers (for example, hardened proteins, chemical derivatives of natural rubber), not elsewhere specified or included, in primary forms","Polímeros naturales (por ejemplo, ácido algínico) y polímeros naturales modificados (por ejemplo: proteínas endurecidas, derivados químicos del caucho natural), no expresados ni comprendidos en otra parte, en formas primarias.","Polímeros naturales","Natural polymers",491.0
505,"3914","Ion-exchangers based on polymers of headings 3901 to 3913, in primary forms","4digit","Ion-exchangers based on polymers of headings 3901 to 3913, in primary forms","Intercambiadores de iones a base de polímeros de las partidas 39.01 a 39.13, en formas primarias.","Intercambiadores de iones a base de polímeros","Ion-exchangers based on polymers",491.0
506,"3915","Waste, parings and scrap, of plastics","4digit","Waste, parings and scrap, of plastics","Desechos, desperdicios y recortes, de plástico.","Desechos de plástico","Plastic waste",491.0
507,"3916","Monofilament of which any cross-sectional dimension exceeds 1 mm, rods, sticks and profile shapes, whether or not surface-worked but not otherwise worked, of plastics","4digit","Monofilament of which any cross-sectional dimension exceeds 1 mm, rods, sticks and profile shapes, whether or not surface-worked but not otherwise worked, of plastics","Monofilamentos cuya mayor dimensión del corte transversal sea superior a 1 mm, barras, varillas y perfiles, incluso trabajados en la superficie pero sin otra labor, de plástico.","Monofilamentos","Monofilament",491.0
508,"3917","Tubes, pipes and hoses and fittings therefor (for example, joints, elbows, flanges), of plastics","4digit","Tubes, pipes and hoses and fittings therefor (for example, joints, elbows, flanges), of plastics","Tubos y accesorios de tubería (por ejemplo: juntas, codos, empalmes (racores)), de plástico.","Tubos de plástico","Plastic tubes and fittings",491.0
509,"3918","Floor coverings of plastics, whether or not self-adhesive, in rolls or in the form of tiles; wall or ceiling coverings of plastics, as defined in note 9 to this chapter","4digit","Floor coverings of plastics, whether or not self-adhesive, in rolls or in the form of tiles; wall or ceiling coverings of plastics, as defined in note 9 to this chapter","Revestimientos de plástico para suelos, incluso autoadhesivos, en rollos o losetas; revestimientos de plástico para paredes o techos, definidos en la Nota 9 de este Capítulo.","Revestimientos de plástico para suelos","Plastic floor coverings",491.0
510,"3919","Self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes, of plastics, whether or not in rolls","4digit","Self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes, of plastics, whether or not in rolls","Placas, láminas, hojas, cintas, tiras y demás formas planas, autoadhesivas, de plástico, incluso en rollos.","Tiras autoadhesivas de plástico","Self-adhesive plastic sheets",491.0
511,"3920","Other plates, sheets, film, foil and strip, of plastics, noncellular and not reinforced, laminated, supported or similarly combined with other materials","4digit","Other plates, sheets, film, foil and strip, of plastics, noncellular and not reinforced, laminated, supported or similarly combined with other materials","Las demás placas, láminas, hojas y tiras, de plástico no celular y sin refuerzo, estratificación ni soporte o combinación similar con otras materias.","Otras placas de plástico no celular","Other plates of plastics, noncellular and not reinforced",491.0
512,"3921","Other plates, sheets, film, foil and strip, of plastics","4digit","Other plates, sheets, film, foil and strip, of plastics","Las demás placas, láminas, hojas y tiras, de plástico.","Las demás placas de plástico","Other plastic plates, sheets etc.",491.0
513,"3922","Baths, shower baths, sinks, washbasins, bidets, lavatory pans, seats and covers, flushing cisterns and similar sanitary ware, of plastics","4digit","Baths, shower baths, sinks, washbasins, bidets, lavatory pans, seats and covers, flushing cisterns and similar sanitary ware, of plastics","Bañeras, duchas, fregaderos (tarjas), lavabos, bidés, inodoros y sus asientos y tapas, cisternas (depósitos de agua) para inodoros y artículos sanitarios o higiénicos similares, de plástico.","Bañeras, duchas, fregaderos, etc","Baths, sinks etc.",491.0
