"","code","name","level","parent_id","name_es","name_en","name_short_es","name_short_en"
100,"1102","Cereal flours other than of wheat or meslin","4digit",98.0,"Harina de cereales, excepto de trigo o de morcajo (tranquillón).","Cereal flours other than of wheat or meslin","Harina de cereales","Cereal flours"
101,"1103","Cereal groats, meal and pellets","4digit",98.0,"Grañones, sémola y “pellets”, de cereales.","Cereal groats, meal and pellets","Grañones y sémola de cereales","Cereal groats, meals and pellets"
102,"1104","Cereal grains otherwise worked (for example, hulled, rolled, flaked, pearled, sliced or kibbled), except rice of heading 1006; germ of cereals, whole, rolled, flaked or ground","4digit",98.0,"Granos de cereales trabajados de otro modo (por ejemplo: mondados, aplastados, en copos, perlados, troceados o quebrantados), excepto el arroz de la partida 10.06; germen de cereales entero, aplastado, en copos o molido.","Cereal grains otherwise worked (for example, hulled, rolled, flaked, pearled, sliced or kibbled), except rice of heading 1006; germ of cereals, whole, rolled, flaked or ground","Granos de cereales trabajados","Worked cereal grains"
103,"1105","Flour, meal, powder, flakes, granules and pellets of potatoes","4digit",98.0,"Harina, sémola, polvo, copos, gránulos y “pellets”, de papa (patata).","Flour, meal, powder, flakes, granules and pellets of potatoes","Harina o sémola de papa","Potato flour"
104,"1106","Flour, meal and powder of the dried leguminous vegetables of heading 0713, of sago or of roots or tubers of heading 0714 or of the products of chapter 8","4digit",98.0,"Harina, sémola y polvo de las hortalizas de la partida 07.13, de sagú o de las raíces o tubérculos de la partida 07.14 o de los productos del Capítulo 08.","Flour, meal and powder of the dried leguminous vegetables of heading 0713, of sago or of roots or tubers of heading 0714 or of the products of chapter 8","Harina de legumbres secas","Flour of dried legumes"
105,"1107","Malt, whether or not roasted","4digit",98.0,"Malta (de cebada u otros cereales), incluso tostada.","Malt, whether or not roasted","Malta, incluso tostada","Malt"
106,"1108","Starches; inulin","4digit",98.0,"Almidón y fécula; inulina.","Starches; inulin","Almidón y fécula","Starches"
107,"1109","Wheat gluten, whether or not dried","4digit",98.0,"Gluten de trigo, incluso seco.","Wheat gluten, whether or not dried","Gluten de trigo","Wheat gluten"
108,"12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder.","2digit",0.0,"Semillas y frutos oleaginosos; granos, semillas y frutas diversos; plantas industriales o medicinales; paja y forrajes","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder.","",""
109,"1201","Soya beans","4digit",108.0,"Habas (frijoles, porotos, fréjoles) de soja (soya), incluso quebrantadas.","Soya beans","Habas de soja","Soya beans"
110,"1202","Peanuts (ground-nuts), not roasted or otherwise cooked, whether or not shelled or broken","4digit",108.0,"Cacahuates (cacahuetes, maníes) sin tostar ni cocer de otro modo, incluso sin cáscara o quebrantados.","Peanuts (ground-nuts), not roasted or otherwise cooked, whether or not shelled or broken","Cacahuates","Peanuts"
111,"1203","Copra","4digit",108.0,"Copra","Copra","Copra","Copra"
112,"1204","Linseed","4digit",108.0,"Semilla de lino, incluso quebrantada.","Linseed","Semillas de lino","Linseed"
113,"1205","Rape or colza seeds, whether or not broken","4digit",108.0,"Semillas de nabo (nabina) o de colza, incluso quebrantadas.","Rape or colza seeds, whether or not broken","Semillas de nabo o de colza","Rape or colza seeds"
114,"1206","Sunflower seeds","4digit",108.0,"Semilla de girasol, incluso quebrantada.","Sunflower seeds","Semillas de girasol","Sunflower seeds"
115,"1207","Other oil seeds and oleaginous fruits, whether or not broken","4digit",108.0,"Las demás semillas y frutos oleaginosos, incluso quebrantados.","Other oil seeds and oleaginous fruits, whether or not broken","Las demás semillas","Other oil seeds"
116,"1208","Flours and meals of oil seeds or oleaginous fruits, other than those of mustard","4digit",108.0,"Harina de semillas o de frutos oleaginosos, excepto la harina de mostaza.","Flours and meals of oil seeds or oleaginous fruits, other than those of mustard","Harina de semillas","Flours of oil seeds"
117,"1209","Seeds, fruits and spores of a kind used for sowing","4digit",108.0,"Semillas, frutos y esporas, para siembra.","Seeds, fruits and spores of a kind used for sowing","Semillas para siembra","Seeds used for sowing"
118,"1211","Plants and parts of plants (including seeds and fruits), of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh or dried, whether or not cut, crushed or powdered","4digit",108.0,"Plantas, partes de plantas, semillas y frutos de las especies utilizadas principalmente en perfumería, medicina o para usos insecticidas, parasiticidas o similares, frescos o secos, incluso cortados, quebrantados o pulverizados.","Plants and parts of plants (including seeds and fruits), of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh or dried, whether or not cut, crushed or powdered","Plantas utilizadas en perfumería, medicina, etc.","Plants used in perfumery, pharmacy or insecticide"
119,"1212","Locust beans, seaweeds and other algae, sugar beet and sugar cane, fresh, chilled, frozen or dried, whether or not ground; fruit stones and kernels and other vegetable products (including unroasted chicory roots of the variety Cichorium intybus sativum )","4digit",108.0,"Algarrobas, algas, remolacha azucarera y caña de azúcar, frescas, refrigeradas, congeladas o secas, incluso pulverizadas; huesos (carozos) y almendras de frutos y demás productos vegetales (incluidas las raíces de achicoria sin tostar de la variedad Cichorium intybus sativum) empleados principalmente en la alimentación humana, no expresados ni comprendidos en otra parte.","Locust beans, seaweeds and other algae, sugar beet and sugar cane, fresh, chilled, frozen or dried, whether or not ground; fruit stones and kernels and other vegetable products (including unroasted chicory roots of the variety Cichorium intybus sativum )","Algarrobas, caña de azúcar, etc.","Sugarcane, locust beans etc."
120,"1213","Cereal straw and husks, unprepared, whether or not chopped, ground, pressed or in the form of pellets","4digit",108.0,"Paja y cascabillo de cereales, en bruto, incluso picados, molidos, prensados o en “pellets”.","Cereal straw and husks, unprepared, whether or not chopped, ground, pressed or in the form of pellets","Paja y cascabillo de cereales","Cereal straw and husks"
121,"1214","Rutabagas (swedes), mangolds, fodder roots, hay, alfalfa (lucerne), clover, sainfoin, forage kale, lupines, vetches and similar forage products, whether or not in the form of pellets","4digit",108.0,"Nabos forrajeros, remolachas forrajeras, raíces forrajeras, heno, alfalfa, trébol, esparceta, coles forrajeras, altramuces, vezas y productos forrajeros similares, incluso en “pellets”.","Rutabagas (swedes), mangolds, fodder roots, hay, alfalfa (lucerne), clover, sainfoin, forage kale, lupines, vetches and similar forage products, whether or not in the form of pellets","Productos forrajeros","Forage products"
122,"13","Lac; gums, resins and other vegetable saps and extracts.","2digit",0.0,"Laca; Gomas, resinas y demás jugos y extractos vegetales","Lac; gums, resins and other vegetable saps and extracts.","Laca y demás extractos vegetales","Lac and other vegetable extracts"
123,"1301","Lac; natural gums, resins, gum-resins and oleoresins (for example, balsams)","4digit",122.0,"Goma laca; gomas, resinas, gomorresinas y oleorresinas (por ejemplo, bálsamos), naturales.","Lac; natural gums, resins, gum-resins and oleoresins (for example, balsams)","Goma laca","Lac"
124,"1302","Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other mucilages and thickeners, whether or not modified, derived from vegetable products","4digit",122.0,"Jugos y extractos vegetales; materias pécticas, pectinatos y pectatos; agar-agar y demás mucílagos y espesativos derivados de los vegetales, incluso modificados.","Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other mucilages and thickeners, whether or not modified, derived from vegetable products","Jugos y extractos vegetales","Vegetable saps and extracts"
125,"14","Vegetable plaiting materials; vegetable products not elsewhere specified or included.","2digit",0.0,"Materiales de plegado vegetales; productos vegetales no expresados ni comprendidos en otra parte","Vegetable plaiting materials; vegetable products not elsewhere specified or included.","",""
126,"1401","Vegetable materials of a kind used primarily for plaiting (for example, bamboos, rattans, reeds, rushes, osier, raffia, cleaned, bleached or dyed cereal straw, and lime bark)","4digit",125.0,"Materias vegetales de las especies utilizadas principalmente en cestería o espartería (por ejemplo: bambú, ratán (roten), caña, junco, mimbre, rafia, paja de cereales limpiada, blanqueada o teñida, corteza de tilo).","Vegetable materials of a kind used primarily for plaiting (for example, bamboos, rattans, reeds, rushes, osier, raffia, cleaned, bleached or dyed cereal straw, and lime bark)","Materias vegetales utilizadas en cestería","Vegetable materials used for plaiting"
127,"1404","Vegetable products not elsewhere specified or included","4digit",125.0,"Productos vegetales no expresados ni comprendidos en otra parte.","Vegetable products not elsewhere specified or included","Productos vegetales no expresados en otra parte","Vegetable products not elsewhere specified"
128,"15","Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes.","2digit",0.0,"Grasas y aceites animales o vegetales; productos de su desdoblamiento; grasas alimenticias elaboradas; ceras animales o vegetales.","Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes.","Grasas, aceites o ceras animales o vegetales","Animal or vegetable fats, oils or waxes"
129,"1501","Lard, other pig fat and poultry fat, rendered","4digit",128.0,"Grasa de cerdo (incluida la manteca de cerdo) y grasa de ave, excepto las de las partidas 02.09 ó 15.03.","Lard, other pig fat and poultry fat, rendered","Grasa de cerdo y grasa de ave","Pig and poultry fat, rendered"
130,"1502","Bovine, sheep and goat fats, raw or rendered","4digit",128.0,"Grasa de animales de las especies bovina, ovina o caprina, excepto las de la partida 15.03.","Bovine, sheep and goat fats, raw or rendered","Grasas de bovina o ovina","Bovine, sheep and goat fats"
131,"1503","Lard stearin, lard oil, oleostearin, oleo-oil and tallow oil, not emulsified or mixed or otherwise prepared","4digit",128.0,"Estearina solar, aceite de manteca de cerdo, oleoestearina, oleomargarina y aceite de sebo, sin emulsionar, mezclar ni preparar de otro modo.","Lard stearin, lard oil, oleostearin, oleo-oil and tallow oil, not emulsified or mixed or otherwise prepared","Estearina solar, etc.","Lard oil, tallow oil etc."
132,"1504","Fats and oils and their fractions, of fish or marine mammals, whether or not refined, but not chemically modified","4digit",128.0,"Grasas y aceites, y sus fracciones, de pescado o de mamíferos marinos, incluso refinados, pero sin modificar químicamente.","Fats and oils and their fractions, of fish or marine mammals, whether or not refined, but not chemically modified","Grasas de pescado o de mamíferos marinos","Fats and oils of fish or marine mammals"
133,"1505","Wool grease and fatty substances derived therefrom (including lanolin)","4digit",128.0,"Grasa de lana y sustancias grasas derivadas, incluida la lanolina.","Wool grease and fatty substances derived therefrom (including lanolin)","Grasa de lana","Wool grease"
134,"1506","Other animal fats and oils and their fractions, whether or not refined, but not chemically modified","4digit",128.0,"Las demás grasas y aceites animales, y sus fracciones, incluso refinados, pero sin modificar químicamente.","Other animal fats and oils and their fractions, whether or not refined, but not chemically modified","Grasas y aceites animales","Other animal fats and oils"
