"","code","level","parent_id","name_sp_full","name_es","name_short_es","name_en","name_short_en","name"
469,"32","division",506.0,"Fabricación de equipo y aparatos de radio, televisión y comunicaciones","Fabricación de equipo y aparatos de radio, televisión y comunicaciones","Equipo y aparatos de radio, televisión y comunicaciones","Manufacture of radio, television and communication equipment and apparatus","Radio, television and communication equipment and apparatus","Manufacture of radio, television and communication equipment and apparatus"
470,"33","division",506.0,"Fabricación de instrumentos médicos, ópticos y de precisión y fabricación de relojes","Fabricación de instrumentos médicos, ópticos y de precisión y fabricación de relojes","Instrumentos médicos, ópticos y de precisión y fabricación de relojes","Manufacture of medical, precision and optical instruments, watches and clocks","Medical, precision and optical instruments, watches and clocks","Manufacture of medical, precision and optical instruments, watches and clocks"
471,"34","division",506.0,"Fabricación de vehículos automotores, remolques y semirremolques","Fabricación de vehículos automotores, remolques y semirremolques","Vehículos automotores, remolques y semirremolques","Manufacture of motor vehicles, trailers and semi-trailers","Motor vehicles, trailers and semi-trailers","Manufacture of motor vehicles, trailers and semi-trailers"
472,"35","division",506.0,"Fabricación de otros tipos de equipo de transporte","Fabricación de otros tipos de equipo de transporte","Otros tipos de equipo de transporte","Manufacture of other transport equipment","Other transport equipment","Manufacture of other transport equipment"
473,"36","division",506.0,"Fabricación de muebles; industrias manufactureras ncp","Fabricación de muebles; industrias manufactureras ncp","Muebles; industrias manufactureras ncp","Manufacture of furniture; manufacturing industries n.e.c.","Furniture; manufacturing industries n.e.c.","Manufacture of furniture; manufacturing industries n.e.c."
474,"37","division",506.0,"Reciclaje","Reciclaje","Reciclaje","Recycling","Recycling","Recycling"
475,"40","division",507.0,"Suministro de electricidad, gas, vapor y agua caliente","Suministro de electricidad, gas, vapor y agua caliente","Suministro de electricidad, gas, vapor y agua caliente","Electricity, gas, steam and hot water supply","Electricity, gas, steam and hot water supply","Electricity, gas, steam and hot water supply"
476,"41","division",507.0,"Captación, depuración y distribución de agua","Captación, depuración y distribución de agua","Captación, depuración y distribución de agua","Collection, purification and distribution of water","Collection, purification and distribution of water","Collection, purification and distribution of water"
477,"45","division",508.0,"Construcción","Construcción","Construcción","Construction","Construction","Construction"
478,"50","division",509.0,"Comercio, mantenimiento y reparación de vehículos automotores y motocicletas, sus partes, piezas y accesorios; comercio al por menor de combustibles y lubricantes para vehículos automotores","Comercio, mantenimiento y reparación de vehículos automotores y motocicletas, sus partes, piezas y accesorios; comercio al por menor de combustibles y lubricantes para vehículos automotores","Comercio, mantenimiento y reparación de vehículos automotores y motocicletas, sus partes, piezas y accesorios; comercio al por menor de combustibles y lubricantes para vehículos automotores","Sale, maintenance and repair of motor vehicles and motorcycles; retail sale of automotive fuel","Sale, maintenance and repair of motor vehicles and motorcycles; retail sale of automotive fuel","Sale, maintenance and repair of motor vehicles and motorcycles; retail sale of automotive fuel"
479,"51","division",509.0,"Comercio al por mayor y en comisión o por contrata, excepto el comercio de vehículos automotores y motocicletas; mantenimiento y reparación de maquinaria y equipo","Comercio al por mayor y en comisión o por contrata, excepto el comercio de vehículos automotores y motocicletas; mantenimiento y reparación de maquinaria y equipo","Comercio al por mayor y en comisión o por contrata, excepto el comercio de vehículos automotores y motocicletas; mantenimiento y reparación de maquinaria y equipo","Wholesale trade and commission trade, except of motor vehicles and motorcycles; maintenance and repartation of machinery and equipment","Wholesale trade and commission trade, except of motor vehicles and motorcycles; maintenance and repartation of machinery and equipment","Wholesale trade and commission trade, except of motor vehicles and motorcycles; maintenance and repartation of machinery and equipment"
480,"52","division",509.0,"Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods","Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods","Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods"
481,"55","division",509.0,"Hoteles, restaurantes, bares y similares","Hoteles, restaurantes, bares y similares","Hoteles, restaurantes, bares y similares","Hotels, restaurants, bars and the like","Hotels, restaurants, bars and the like","Hotels, restaurants, bars and the like"
482,"60","division",510.0,"Transporte por vía terrestre; transporte por tuberías","Transporte por vía terrestre; transporte por tuberías","Transporte por vía terrestre; transporte por tuberías","Land transport; transport via pipelines","Land transport; transport via pipelines","Land transport; transport via pipelines"
483,"61","division",510.0,"Transporte por vía acuática","Transporte por vía acuática","Transporte por vía acuática","Water transport","Water transport","Water transport"
484,"62","division",510.0,"Transporte por vía aérea","Transporte por vía aérea","Transporte por vía aérea","Air transport","Air transport","Air transport"
485,"63","division",510.0,"Actividades complementarias y auxiliares al transporte; actividades de agencias de viajes","Actividades complementarias y auxiliares al transporte; actividades de agencias de viajes","Actividades complementarias y auxiliares al transporte; actividades de agencias de viajes","Supporting and auxiliary transport activities; activities of travel agencies","Supporting and auxiliary transport activities; activities of travel agencies","Supporting and auxiliary transport activities; activities of travel agencies"
486,"64","division",510.0,"Correo y telecomunicaciones","Correo y telecomunicaciones","Correo y telecomunicaciones","Post and telecommunications","Post and telecommunications","Post and telecommunications"
487,"65","division",511.0,"Intermediación financiera, excepto los seguros y los fondos de pensiones y cesantías","Intermediación financiera, excepto los seguros y los fondos de pensiones y cesantías","Intermediación financiera, excepto seguros, pensiones y cesantías","Financial intermediation, except insurance and pension funding","Financial intermediation, except insurance and pension funding","Financial intermediation, except insurance and pension funding"
488,"66","division",511.0,"Financiación de planes de seguros y pensiones, excepto la seguridad social de afiliación obligatoria","Financiación de planes de seguros y pensiones, excepto la seguridad social de afiliación obligatoria","Financiación de planes de seguros y pensiones","Insurance and pension funding, except compulsory social security","Financing of insurance and pension plans","Insurance and pension funding, except compulsory social security"
489,"67","division",511.0,"Actividades auxiliares de la intermediación financiera","Actividades auxiliares de la intermediación financiera","Actividades auxiliares de intermediación financiera","Activities auxiliary to financial intermediation","Activities auxiliary to financial intermediation","Activities auxiliary to financial intermediation"
490,"70","division",511.0,"Actividades inmobiliarias","Actividades inmobiliarias","Actividades inmobiliarias","Real estate activities","Real estate activities","Real estate activities"
491,"71","division",511.0,"Alquiler de maquinaria y equipo sin operarios y de efectos personales y enseres domésticos","Alquiler de maquinaria y equipo sin operarios y de efectos personales y enseres domésticos","Alquiler de maquinaria y equipo sin operarios y enseres domésticos","Renting of machinery and equipment without operator and of personal and household goods","Renting of machinery and equipment without operator and of household goods","Renting of machinery and equipment without operator and of personal and household goods"
492,"72","division",511.0,"Informática y actividades conexas","Informática y actividades conexas","Informática y actividades conexas","Computing and related activities","Computing and related activities","Computing and related activities"
493,"73","division",511.0,"Investigación y desarrollo","Investigación y desarrollo","Investigación y desarrollo","Research and development","Research and development","Research and development"
494,"74","division",511.0,"Otras actividades empresariales","Otras actividades empresariales","Otras actividades empresariales","Other business activities","Other business activities","Other business activities"
495,"75","division",512.0,"Administración pública y defensa; seguridad social de afiliación obligatoria","Administración pública y defensa; seguridad social de afiliación obligatoria","Administración pública y defensa; seguridad social de afiliación obligatoria","Public administration and defence; compulsory social security","Public administration and defense; compulsory social security","Public administration and defence; compulsory social security"
496,"80","division",512.0,"Educación","Educación","Educación","Education","Education","Education"
497,"85","division",512.0,"Servicios sociales y de salud","Servicios sociales y de salud","Servicios sociales y de salud","Health and social work","Health and social work","Health and social work"
498,"90","division",512.0,"Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares","Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares","Eliminación de desperdicios y aguas residuales","Sewage and refuse disposal, sanitation and similar activities","Sewage and refuse disposal, sanitation","Sewage and refuse disposal, sanitation and similar activities"
499,"91","division",512.0,"Actividades de asociaciones ncp","Actividades de asociaciones ncp","Actividades de asociaciones ncp","Activities of membership organizations n.e.c.","Activities of membership organizations n.e.c.","Activities of membership organizations n.e.c."
500,"92","division",512.0,"Actividades de esparcimiento y actividades culturales y deportivas","Actividades de esparcimiento y actividades culturales y deportivas","Esparcimiento y actividades culturales y deportivas","Recreational, cultural and sporting activities","Recreational, cultural and sporting activities","Recreational, cultural and sporting activities"
501,"93","division",512.0,"Otras actividades de servicios","Otras actividades de servicios","Otras actividades de servicios","Other service activities","Other service activities","Other service activities"
502,"95","division",512.0,"Hogares privados con servicio doméstico","Hogares privados con servicio doméstico","Hogares privados con servicio doméstico","Private households with employed persons","Private households with employed persons","Private households with employed persons"
503,"99","division",512.0,"Organizaciones y órganos extraterritoriales","Organizaciones y órganos extraterritoriales","Organizaciones y organos extraterritoriales","Extra-territorial organizations and bodies","Extraterritorial organizations and bodies","Extra-territorial organizations and bodies"
504,"1","section","","Agricultura","Agricultura","Agricultura","Agriculture","Agriculture","Agriculture"
505,"2","section","","Minería y Petróleo","Minería y Petróleo","Minería y Petróleo","Mining and Oil","Mining and Oil","Mining and Oil"
506,"3","section","","Manufactura","Manufactura","Manufactura","Manufacturing","Manufacturing","Manufacturing"
507,"4","section","","Electricidad, Gas y Agua","Electricidad, Gas y Agua","Electricidad, Gas y Agua","Utilities","Utilities","Utilities"
508,"5","section","","Construcción","Construcción","Construcción","Construction","Construction","Construction"
509,"6","section","","Comercio","Comercio","Comercio","Commerce","Commerce","Commerce"
510,"7","section","","Transporte y Comunicaciones","Transporte y Comunicaciones","Transporte y Comunicaciones","Transport & Communications","Transport & Communications","Transport & Communications"
511,"8","section","","Servicios Financieros y Empresariales","Servicios Financieros y Empresariales","Servicios Financieros y Empresariales","Financial & Business Services","Financial & Business Services","Financial & Business Services"
512,"9","section","","Servicios Sociales","Servicios Sociales","Servicios Sociales","Social Services","Social Services","Social Services"
